i_new,Revenu_Imputé_2,Unnamed: 2,Freq Nombre de Jours sans pluie,nbjour,nbjsp,uc1,revenu,Revenu imputé,nbpers,nenf,naa (Nombre d'adultes actifs),nana (Nombre d'adultes non actifs),jardin (1 = oui),Piscine (1 = oui),Assainissement Collectif (1 = oui),SNWA,Garden * Wheather,Partie Captive C et Fact C Total,Partie Captive C et Fact Q,Partie Captive C et Fact R,C_EP_BCP Terme ln Part Captive,C_EP_BCP J,C_PP H,C_PP J,C_PP L,C_PP M,C_PP N,C_PP O,C_PP W,C_PP X,C_PP Z,C_PP AA,C_PP AB,C_PP AC,C_PP AF,C_PP AG,C_PP AI,C_PP AJ,C_PP AL,C_PP AM,C_PP AO,C_PP AP,C_PP AR,C_PP AS,C_PP AT,C_PP AW,C_PP AZ,C_PP BC,C_PP BE,C_PP BF,C_PP BG,C_PP BH,C_PP BI,C_PP BJ,C_PP BK,C_PP BM,Facture IBT C PP AE,Facture IBT C PP AK,Facture IBT C PP BG,Facture IBT C PP BM,Facture IBT C PP CO,Taylor Abonnement EP / EPA,C_PP Revenu,Taylor Rev Jour,Taylor F jour,Taylor Terme ln Revenu,Taylor Montant de la Facture EP/EPA,Taylor CV Consom,Taylor CVM Consom,Taylor Terme ln Prix moyen,Taylor Terme ln Part Captive,C Taylor Somme LN,Consom Taylor Jour,C_Taylor Q,C_EP_BCP D,C_EP_BCP E,C_EP_BCP H,C_EP_BCP K,C_EP_BCP I,C_EP_BCP L,C_EP_BCP M,C_EP_BCP N,C_EP_BCP O,C_EP_BCP P,C_EP_BCP R,C_EP_BCP S,C_EP_BCP T,C_EP_BCP U,C_EP_BCP V,C_EP_BCP W,C_EP_BCP Y,C_EP_BCP Z,C_EP_BCP AA,C_EP_BCP AB,C_EP_BCP AD,C_EP_BCP AE,C_EP_BCP AG,C_EP_BCP AH,C_EP_BCP AI,C_EP_BCP AK,C_EP_BCP AL,C_EP_BCP AM,C_EP_BCP AN,C_EP_BCP AP,C_EP_BCP AQ,C_EP_BCP AR,C_EP_BCP AS,C_EP_BCP AT,C_EP_BCP AU,C_EP_BCP AW,C_EP_BCP AX,C_EP_BCP AY,C_EP_BCP AZ,C_EP_BCP BB,C_EP_BCP BC,C_EP_BCP BE,C_EP_BCP BF,C_EP_BCP BG,C_EP_BCP BI,C_EP_BCP BJ,C_EP_BCP BK,C_EP_BCP BL,C_EP_BCP BN,C_EP_BCP BO,C_EP_BCP BP,C_EP_BCP BQ,C_EP_BCP BR,C_EP_BCP BS,C_EP_BCP BU,C_EP_BCP BV,C_EP_BCP BW,C_EP_BCP BX,C_EP_BCP BZ,C_EP_BCP CA,C_EP_BCP CC,C_EP_BCP CD,C_EP_BCP CE,C_EP_BCP CG,C_EP_BCP CH,C_EP_BCP CI,C_EP_BCP CJ,C_EP_BCP CL,C_EP_BCP CM,C_EP_BCP CN,C_EP_BCP CO,C_EP_BCP CP,C_EP_BCP CQ,C_EP_BCP CS,C_EP_BCP CT,C_EP_BCP CU,C_EP_BCP CV,C_EP_BCP CX,C_EP_BCP CY,C_EP_BCP DA,C_EP_BCP DB,C_EP_BCP DC,C_EP_BCP DE,C_EP_BCP DF,C_EP_BCP DG,C_EP_BCP DH,C_EP_BCP DJ,C_EP_BCP DK,C_EP_BCP DL,C_EP_BCP DM,C_EP_BCP DN,C_EP_BCP DO,C_EP_BCP DQ,C_EP_BCP DR,C_EP_BCP DS,C_EP_BCP DT,C_EP_BCP DV,C_EP_BCP DW,C_EP_BCP DY,C_EP_BCP DZ,C_EP_BCP EA,C_EP_BCP EB,C_EP_BCP EC,C_EP_BCP ED,C_EP_BCP EE,C_EP_BCP EF,C_EP_BCP EH,C_EP_BCP EI,C_EP_BCP EJ,C_EP_BCP EK,C_EP_BCP EL,C_EP_BCP EM,C_EP_BCP EO,C_EP_BCP EP,C_EP_BCP EQ,C_EP_BCP ER,C_EP_BCP ET,C_EP_BCP EU,C_EP_BCP EW,C_EP_BCP EX,C_EP_BCP EY,C_EP_BCP EZ,C_EP_BCP FA,C_EP_BCP FB,C_EP_BCP FC,C_EP_BCP FD,C_EP_BCP FF,C_EP_BCP FG,C_EP_BCP FH,C_EP_BCP FI,C_EP_BCP FJ,C_EP_BCP FK,C_EP_BCP FM,C_EP_BCP FN,C_EP_BCP FO,C_EP_BCP FP,C_EP_BCP FR,C_EP_BCP FS,C_EP_BCP FW,C_EP_BCP FU,C_EP_BCP FV,C_EP_BCP FY,C_EP_BCP FZ,C_EP_BCP GA,C_EP_BCP GB,C_EP_BCP GD,C_EP_BCP GE,C_EP_BCP GF,C_EP_BCP GG,C_EP_BCP GH,C_EP_BCP GI,C_EP_BCP GK,C_EP_BCP GL,C_EP_BCP GM,C_EP_BCP GN,C_EP_BCP GP,C_EP_BCP GQ,C_EP_BCP GT,C_EP_BCP GU,C_EP_BCP GW,C_EP_BCP GX,C_EP_BCP GY,C_EP_BCP GZ,C_EP_BCP HM,C_EP_BCP HY,Facture_IBT_C_BCP AO,Facture_IBT_C_BCP F,Facture_IBT_C_BCP G,Facture_IBT_C_BCP H,Facture_IBT_C_BCP I,Facture_IBT_C_BCP J,Facture_IBT_C_BCP K,Facture_IBT_C_BCP N,Facture_IBT_C_BCP O,Facture_IBT_C_BCP P,Facture_IBT_C_BCP Q,Facture_IBT_C_BCP R,Facture_IBT_C_BCP AP,Facture_IBT_C_BCP AQ,Facture_IBT_C_BCP AR,Facture_IBT_C_BCP AS,Facture_IBT_C_BCP AT,C_et_F_TBSE H,C_et_F_TBSE I,C_et_F_TBSE K,C_et_F_TBSE M,C_et_F_TBSE L,C_et_F_TBSE N,C_et_F_TBSE O,C_et_F_TBSE P,Partie_Base_C_et_Fact O,Partie_Base_C_et_Fact Q,Partie_Base_C_et_Fact S,Partie_Base_C_et_Fact T,Partie_Base_C_et_Fact U,Partie_Base_C_et_Fact W,Partie_Base_C_et_Fact X,Partie_Base_C_et_Fact AS,Partie_Base_C_et_Fact AT,Partie_Base_C_et_Fact AU,Partie_Base_C_et_Fact AV,Partie_Base_C_et_Fact AX,Partie_Base_C_et_Fact BT,Partie_Base_C_et_Fact BU,Partie_Base_C_et_Fact BV,Partie_Base_C_et_Fact BW,Partie_Base_C_et_Fact BX,Partie_Base_C_et_Fact BZ,Partie_Base_C_et_Fact DB,Partie_Base_C_et_Fact DV,Partie_Base_C_et_Fact EJ,Partie_Base_C_et_Fact EX,VAR_PAR_Menages AE,VAR_PAR_Menages AL,VAR_PAR_Menages AI,VAR_PAR_Menages AM,VAR_PAR_Menages AP,VAR_PAR_Menages AQ,VAR_PAR_Menages AW,VAR_PAR_Menages AX,VAR_PAR_Menages AY,VAR_PAR_Menages BD,VAR_PAR_Menages BU,Donnees J,Donnees K,Donnees U,Donnees V,Donnees X,UC OECD,Level OECD,poor
1,226.8763610136325,1,0.2727272727272727,99,27,2.7,1,2187,4,2,2,0,1,0,0,0.0,0.2727272727272727,-1.7936696157533618,0.16634861277392377,14.971375149653138,-1.7936696157533618,-1.7936696157533618,7.562545367121084,19.08249,0,15.020429999999998,44.06096999999999,144.84321000000006,27.134601700454414,28.254404367121083,0.896438,1.877619,2.8261279999999998,4.47198,0.8206507107733434,0.8545418160843359,0.822211725421088,0.6269103351316272,0.8252024322412078,0.5031410833904428,0.8353123380602485,0.3709846463532747,-0.9391277996690259,0.39096868971083965,35.18718207397557,28.02369464692877,24.76127988121588,21.695930337991733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.02369464692877,19.47498,61.51746194047294,0.0,0.0,61.51746194047294,19.47498,226.8763610136325,7.562545367121084,0.21638866666666665,0.4985443196421514,61.51746194047294,42.04248194047294,1.5002476465065446,-0.12574535956714278,-1.7936696157533618,-1.4208706556783532,0.24150365880371003,21.7353292923339,28.02369464692877,21.7353292923339,0.3113743849658752,-1.1667592806217346,0.24150365880371003,-1.4208706556783532,-25.411137505661863,-1.319226105655706,0.2673421164811729,24.06079048330556,15.0,9.06079048330556,9.06079048330556,0.0,0.0,0.0,48.52279369879892,2.8872948579966673,1.0189786676747774,52.429067224470366,33.346577224470366,1.3859302439630026,7.346156700454417,0.4985443196421514,-0.1011751868457436,-1.396300482956954,-1.3044840020228663,0.27131249563172183,24.418124606854963,15.0,9.418124606854963,9.418124606854963,0.0,0.0,0.0,49.179931152006276,2.9301749528225955,1.0327785541921317,53.14288465902101,34.06039465902101,1.3948816793841385,7.346156700454417,0.4985443196421514,-0.10317097414940236,-1.3982962702606128,-1.3056814744050615,0.27098780085657076,24.38890207709137,15.0,9.38890207709137,9.38890207709137,0.0,0.0,0.0,49.12619091977103,2.926668249250964,1.0316500093151917,53.084509178337186,34.002019178337186,1.3941594857718285,7.346156700454417,0.4985443196421514,-0.10301043150297835,-1.3981357276141888,-1.3055851488172072,0.27101390517302626,24.391251465572363,15.0,9.391251465572363,9.391251465572363,0.0,0.0,0.0,49.13051144518758,2.9269501758686833,1.0317407403489391,53.0892023614052,34.0067123614052,1.3942176115647373,7.346156700454417,0.4985443196421514,-0.10302335586376268,-1.398148651974973,-1.3055929034336777,0.271011803572282,24.39106232150538,15.0,9.39106232150538,9.39106232150538,0.0,0.0,0.0,49.1301636092484,2.9269274785806454,1.0317334357942163,53.08882452362326,34.00633452362326,1.3942129324002497,7.346156700454417,0.4985443196421514,-0.1030223154641771,-1.7936696157533618,-1.3981476115753875,-1.3055922791939265,0.27101197274867567,24.39107754738081,15.0,9.39107754738081,9.39107754738081,0.0,0.0,0.0,49.13019160963331,2.926929305685697,1.0317340238022994,53.088854939121305,34.006364939121305,1.3942133090701856,7.346156700454417,0.4985443196421514,-0.1030223992158492,-1.7936696157533618,-1.3981476953270597,-1.3055923294449299,0.27101195913005244,24.39107632170472,15.0,9.39107632170472,9.39107632170472,0.0,0.0,0.0,49.130189355614974,0.5122126027557992,1.0317339764679145,50.67413593483869,31.591645934838688,1.2952132787484432,-0.08018936643760351,7.346156700454417,0.4985443196421514,-1.375314662548814,-1.2918925097779823,0.27475032308432645,24.72752907758938,15.0,9.72752907758938,9.72752907758938,0.0,0.0,0.0,1.0447274454474242,2.9673034893107255,10.357545333110481,14.36957626786863,-4.712913732131369,-0.1905938000251992,0.4985443196421514,,,,,,24.72752907758938,0.0,0.0,15.0,13.02369464692877,13.02369464692877,0.0,0.0,0.0,13.17,23.95057445570201,0.0,0.0,37.12057445570201,0.0,0.0,0.0,0.0,0.0,48.01241457144649,0.5334712730160721,7.029074094105011,0.48751374733491576,-0.012581401608399552,-1.3187372700268456,0.2674728347800817,24.072555130207355,-1.8945787066624526,13.534350885107655,13.534350885107655,0.0,0.0,0.0,0.0,12.132706438744135,0.0,0.0,0.0,31.215196438744137,0.0,0.0,0.0,0.0,0.0,0.0,31.215196438744137,62.10735827021531,0.0,62.10735827021531,31.215196438744137,4.5862272442549274,62.10735827021531,9.12499330659419,1.0,1.0,20.418872491226924,10.796323947517212,41.68848577898838,0.0,0.0,-3.29616556933939,0.0,0.6549739473820253,3.9511395167214154,1.0,2.1,108.03636238744404,True
2,840.2123494014184,2,0.3277310924369748,119,39,2.7,1,2187,4,2,2,0,1,0,0,0.0,0.3277310924369748,-1.7733182024607719,0.16976872616933816,15.279185355240434,-1.7733182024607719,-1.7733182024607719,28.00707831338061,19.08249,0,15.020429999999998,44.06096999999999,144.84321000000006,47.579134646713946,48.69893731338061,0.896438,1.877619,2.8261279999999998,4.47198,0.963012874236524,0.9969039795475165,0.9638973515178088,0.768595961228348,0.9655985793442,0.643537230493435,0.9714143021924951,0.5070866104855214,-0.7764142229132553,0.46005270364842177,41.40474332835796,32.9531688928911,29.07936157589459,25.370271580804417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,19.47498,65.54169,0.0,0.0,65.54169,19.47498,840.2123494014184,28.00707831338061,0.21638866666666665,0.8311752649522485,65.54169,46.06671,1.535557,-0.13295688631725483,-1.7733182024607719,-1.0750998238257783,0.3412636873537547,30.71373186183792,30.0,30.71373186183792,0.3333333333333333,-1.0986122886681098,0.3412636873537547,-1.0750998238257783,2.3512464842331493,-1.084504809762711,0.3380691529961079,30.42622376964971,15.0,15.42622376964971,15.0,0.42622376964970954,0.42622376964970954,0.0,60.624787394390395,3.651146852357965,1.2731205352821984,65.54905478203057,46.46656478203057,1.527188031410627,27.790689646713943,0.8311752649522485,-0.13126272849922985,-1.0734056660077531,-1.0834883150718957,0.3384129732113639,30.45716758902275,15.0,15.457167589022749,15.0,0.4571675890227489,0.4571675890227489,0.0,60.71043988641497,3.65486011068273,1.2749192376147145,65.6402192347124,46.557729234712404,1.5286296435356175,27.790689646713943,0.8311752649522485,-0.1315552196354417,-1.0736981571439652,-1.083663809753623,0.3383535887453191,30.45182298707872,15.0,15.451822987078721,15.0,0.45182298707872093,0.45182298707872093,0.0,60.6956460282339,3.6542187584494465,1.2746085665929119,65.62447335327627,46.54198335327627,1.5283808582830956,27.790689646713943,0.8311752649522485,-0.1315047628716156,-1.073647700380139,-1.0836335356953275,0.33836383223664457,30.45274490129801,15.0,15.452744901298011,15.0,0.45274490129801137,0.45274490129801137,0.0,60.6981978867929,3.654329388155761,1.274662155622651,65.6271894305713,46.544699430571306,1.5284237785930226,27.790689646713943,0.8311752649522485,-0.13151346823401774,-1.073656405742541,-1.0836387589127687,0.33836206489339016,30.452585840405114,15.0,15.452585840405114,15.0,0.4525858404051135,0.4525858404051135,0.0,60.69775760624135,3.6543103008486133,1.2746529097310684,65.62672081682103,46.544230816821035,1.5284163735962677,27.790689646713943,0.8311752649522485,-0.13151196632428105,-1.7733182024607719,-1.0736549038328045,-1.0836378577669268,0.3383623698070954,30.452613282638584,15.0,15.452613282638584,15.0,0.452613282638584,0.452613282638584,0.0,60.697833566343604,3.65431359391663,1.2746545048932156,65.62680166515345,46.54431166515345,1.5284176511606296,27.790689646713943,0.8311752649522485,-0.13151222544528599,-1.7733182024607719,-1.0736551629538094,-1.0836380132395296,0.33836231720102117,30.452608548091906,15.0,15.452608548091906,15.0,0.45260854809190576,0.45260854809190576,0.0,60.6978204611184,0.63950477950993,1.2746542296834864,62.61197947031181,43.52948947031181,1.4294174307454943,-0.11075276075532114,27.790689646713943,0.8311752649522485,-1.0528956982638444,-1.0711823344255507,0.3426032062941691,30.834288566475223,15.0,15.834288566475223,15.0,0.8342885664752231,0.8342885664752231,0.0,1.2968405257920719,3.7001146279770265,13.006500445247934,18.00345559901703,-1.0790344009829695,-0.034994626149933504,0.8311752649522485,,,,,,30.834288566475223,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,13.17,27.585,0.0,0.0,40.755,0.0,0.0,0.0,0.0,0.0,48.01241457144649,0.5334712730160721,27.473607040364538,0.8283064499591583,-0.012581401608399552,-0.9575931541100132,0.38381556006578416,34.54340040592057,-1.8945787066624526,13.534350885107655,13.534350885107655,0.0,0.0,0.0,0.0,12.132706438744135,0.0,0.0,0.0,31.215196438744137,0.0,0.0,0.0,0.0,0.0,0.0,31.215196438744137,62.10735827021531,0.0,62.10735827021531,31.215196438744137,1.2383852114282925,62.10735827021531,2.463954828977129,0.0,0.0,75.61911144612765,0.0,0.0,0.002183406113537118,0.002183406113537118,0.8342885664752231,1.0,-3.709111839445349,-4.543400405920572,0.0,2.1,400.10111876258014,True
3,1756.3742302036542,3,0.5192307692307693,52,27,2.7,1,2187,4,2,2,0,1,0,0,0.0,0.5192307692307693,-1.702463322047068,0.18223406950322246,16.401066255290022,-1.702463322047068,-1.702463322047068,58.54580767345514,19.08249,0,15.020429999999998,44.06096999999999,144.84321000000006,78.11786400678847,79.23766667345514,0.896438,1.877619,2.8261279999999998,4.47198,1.0879830053642514,1.121874110675244,1.0885199053266421,0.8932185150371812,1.0895546907929103,0.7674933419421455,1.0931129437687326,0.6287852520617587,-0.5805892113718241,0.5595685652516397,50.36117087264757,40.0674732122722,35.33378859854193,30.757430284907095,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.33378859854193,19.47498,81.56575639990118,0.0,0.0,81.56575639990118,19.47498,1756.3742302036542,58.54580767345514,0.21638866666666665,1.0165266450657864,81.56575639990118,62.09077639990117,1.757263482423829,-0.17476490544523007,-1.702463322047068,-0.8607015824265116,0.4228653033568537,38.05787730211683,35.33378859854193,38.05787730211683,0.39259765109491035,-0.9349699801049225,0.42286530335685363,-0.8607015824265118,7.426839767841065,-0.8904089414978762,0.4104878529066505,36.94390676159855,15.0,21.943906761598548,15.0,6.943906761598548,6.943906761598548,0.0,78.66573391610478,4.433268811391826,1.6519804122382005,84.75098313973481,65.6684931397348,1.7775189170841594,58.32941900678847,1.0165266450657864,-0.17831774280002208,-0.8642544197813036,-0.892540643910751,0.40961374695803954,36.865237226223556,15.0,21.865237226223556,15.0,6.865237226223556,6.865237226223556,0.0,78.4479766421868,4.423828467146826,1.6474075094859228,84.51921261881954,65.43672261881954,1.7750251332242093,58.32941900678847,1.0165266450657864,-0.17788252054092116,-0.8638191975222027,-0.8922795105552905,0.40972072473735077,36.87486522636157,15.0,21.87486522636157,15.0,6.874865226361571,6.874865226361571,0.0,78.47462694656883,4.424983827163389,1.6479671658779456,84.54757793961016,65.46508793961016,1.7753309073197547,58.32941900678847,1.0165266450657864,-0.17793591798544275,-0.8638725949667243,-0.8923115490220035,0.40970759812382906,36.87368383114462,15.0,21.873683831144618,15.0,6.873683831144618,6.873683831144618,0.0,78.4713568446083,4.424842059737354,1.6478984937367744,84.54409739808243,65.46160739808244,1.775293396175177,58.32941900678847,1.0165266450657864,-0.17792936789519068,-0.8638660448764723,-0.8923076189678525,0.4097092083000398,36.873828747003586,15.0,21.873828747003586,15.0,6.873828747003586,6.873828747003586,0.0,78.47175797170593,4.42485944964043,1.6479069174058245,84.54452433875218,65.46203433875218,1.7752979976095296,58.32941900678847,1.0165266450657864,-0.17793017139212466,-1.702463322047068,-0.8638668483734062,-0.8923081010660128,0.40970901078003186,36.87381097020287,15.0,21.873810970202868,15.0,6.873810970202868,6.873810970202868,0.0,78.47170876552154,4.424857316424344,1.6479058840759524,84.54447196602183,65.46198196602182,1.7752974331544031,58.32941900678847,1.0165266450657864,-0.17793007282776122,-1.702463322047068,-0.8638667498090428,-0.8923080419273948,0.4097090350096573,36.873813150869154,15.0,21.873813150869154,15.0,6.873813150869154,6.873813150869154,0.0,78.47171480160581,0.7743500761682524,1.6479060108337222,80.89397088860778,61.81148088860778,1.6762975023957027,-0.1601421230480297,58.32941900678847,1.0165266450657864,-0.8460788000293112,-0.8816352720595557,0.41410518306169236,37.26946647555231,15.0,22.269466475552314,15.0,7.2694664755523135,7.2694664755523135,0.0,1.670904547290905,4.472335977066278,15.906307444280435,22.04954796863762,2.9670579686376186,0.0796109590295295,1.0165266450657864,-0.6326508798394835,-1.318587556820765,-1.165140526134428,0.3118788318264276,28.069094864378485,37.26946647555231,0.0,0.0,15.0,20.33378859854193,15.0,5.333788598541929,5.333788598541929,0.0,13.17,27.585,14.763926840764059,23.36199406161365,78.88092090237771,0.0,0.0,0.0,0.0,0.0,48.01241457144649,0.5334712730160721,58.01233640043907,1.0151639211222518,-0.012581401608399552,-0.6998808025332157,0.4966444990295549,44.69800491265994,-1.8945787066624526,13.534350885107655,13.534350885107655,0.0,0.0,0.0,0.0,12.132706438744135,0.0,0.0,0.0,31.215196438744137,0.0,0.0,0.0,0.0,0.0,0.0,31.215196438744137,62.10735827021531,0.0,62.10735827021531,31.215196438744137,0.5924173391211106,62.10735827021531,1.1787039687059149,0.0,0.0,158.07368071832886,0.0,0.0,0.004366812227074236,0.004366812227074236,1.9356778770103844,1.0,-7.428538437107626,-9.36421631411801,0.0,2.1,836.3686810493591,False
7,6463.649119675464,7,1.1415094339622642,106,89,1.7,7,7374,2,0,1,1,1,0,0,0.5,1.1415094339622642,-1.5849308627651884,0.20496196313032627,18.446576681729365,-1.5849308627651884,-1.5849308627651884,215.4549706558488,19.08249,0,15.020429999999998,44.06096999999999,144.84321000000006,235.02702698918213,236.1468296558488,0.896438,1.877619,2.8261279999999998,4.47198,1.364403830515352,1.3982949358263446,1.3645816638502943,1.1692802735608334,1.3649251289989492,1.0428637801481844,1.366113442780818,0.9017857510738441,-0.1866359269388438,0.8297457694832877,74.67711925349589,59.39197291500766,52.339041695366426,45.45235155363326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.339041695366426,19.47498,132.65389004755474,0.0,0.0,132.65389004755474,19.47498,6463.649119675464,215.4549706558488,0.21638866666666665,1.3429367741386153,132.65389004755474,113.17891004755474,2.162418462040249,-0.23908044864641612,-1.5849308627651884,-0.4810745372729892,0.6181188430928619,55.63069587835757,52.339041695366426,55.63069587835757,0.5815449077262936,-0.542067082617004,0.6181188430928619,-0.48107453727298916,6.099254534401482,-0.5054715554105951,0.6032210561961873,54.28989505765686,15.0,39.28989505765686,15.0,24.289895057656857,24.289895057656857,0.0,126.67942951959418,6.514787406918822,2.660268019911478,135.8544849464245,116.77199494642448,2.1508974151158426,215.23858198918214,1.3429367741386153,-0.2374243988035768,-0.4794184874301499,-0.5044779255048916,0.6038207325562179,54.343865930059614,15.0,39.343865930059614,15.0,24.343865930059614,24.343865930059614,0.0,126.828820894405,6.521263911607154,2.6634052387825053,136.01349004479465,116.93100004479464,2.151687187571169,215.23858198918214,1.3429367741386153,-0.23753820456755786,-0.4795322931941308,-0.5045462089632802,0.6037795029960168,54.340155269641514,15.0,39.340155269641514,15.0,24.340155269641514,24.340155269641514,0.0,126.8185497863677,6.520818632356981,2.6631895455137222,136.0025579642384,116.9200679642384,2.1516329385528774,215.23858198918214,1.3429367741386153,-0.23753038865092677,-0.4795244772774998,-0.5045415194133015,0.6037823344568113,54.340410101113015,15.0,39.340410101113015,15.0,24.340410101113015,24.340410101113015,0.0,126.81925515988081,6.5208492121335615,2.6632043583574974,136.00330873037186,116.92081873037185,2.1516366643684393,215.23858198918214,1.3429367741386153,-0.23753092545337268,-0.47952501407994563,-0.504541841494769,0.6037821399897423,54.34039259907681,15.0,39.34039259907681,15.0,24.340392599076807,24.340392599076807,0.0,126.81920671424459,6.520847111889217,2.6632033409991367,136.00325716713294,116.92076716713294,2.1516364084774633,215.23858198918214,1.3429367741386153,-0.2375308885855276,-1.5849308627651884,-0.47952497721210063,-0.5045418193740621,0.6037821533458302,54.34039380112472,15.0,39.34039380112472,15.0,24.34039380112472,24.34039380112472,0.0,126.81921004151323,6.520847256134966,2.6632034108717777,136.00326070851997,116.92077070851997,2.1516364260521788,215.23858198918214,1.3429367741386153,-0.2375308911176291,-1.5849308627651884,-0.47952497974420205,-0.5045418208933228,0.6037821524285277,54.3403937185675,15.0,39.3403937185675,15.0,24.340393718567498,24.340393718567498,0.0,126.81920981299484,1.1411482680899174,2.6632034060728915,130.62356148715764,111.54107148715764,2.052636424845139,-0.22292875861254716,215.23858198918214,1.3429367741386153,-0.46492284723912025,-0.4957805413902738,0.6090952976135262,54.81857678521736,15.0,39.81857678521736,15.0,24.81857678521736,24.81857678521736,0.0,2.690999231371115,6.5782292142260825,23.81425243380108,33.08348087939828,14.00099087939828,0.25540595361048946,1.3429367741386153,-0.3412252561823591,-0.5832193448089322,-0.566758439932161,0.5673615977811323,51.0625438003019,54.81857678521736,0.0,0.0,15.0,37.339041695366426,15.0,22.339041695366426,22.339041695366426,0.0,13.17,27.585,61.83446741277426,97.84500262570494,200.43447003847922,0.0,0.0,0.0,0.0,0.0,48.01241457144649,0.5334712730160721,214.92149938283274,1.3425682105764554,-0.012581401608399552,-0.2549440537971326,0.7749598528094395,69.74638675284955,-2.007289353331226,12.091712698482599,12.091712698482599,0.0,0.0,0.0,0.0,10.839470748002343,0.0,0.0,0.0,29.92196074800234,0.0,0.0,0.0,0.0,0.0,0.0,29.92196074800234,60.60496600990024,0.0,60.60496600990024,29.92196074800234,0.15430891639275074,60.60496600990024,0.31254257405680036,0.0,0.0,581.7284207707918,0.0,0.0,0.006550218340611353,0.006550218340611353,2.479535089850934,1.0,-14.927809967632186,-17.40734505748312,0.0,1.5,4309.099413116976,False
