id_projet,menage,assaini,menages_pauvres,consommation_eau_m3_trimestre,c_tbse_a_ht_qb_m3_trim,c_tbse_a_ht_i1,c_tbse_a_ht_i2,c_tbse_a_ht_t1,c_tbse_a_ht_t2,c_tbse_a_ht_t1_t2_eur_trim,c_tbse_a_redev_qb_m3_trim,c_tbse_a_redev_i1,c_tbse_a_redev_i2,c_tbse_a_redev_t1,c_tbse_a_redev_t2,c_tbse_a_redev_t1_t2_eur_trim,c_tbse_a_ttc_qb_m3_trim,c_tbse_a_ttc_i1,c_tbse_a_ttc_i2,c_tbse_a_ttc_t1,c_tbse_a_ttc_t2,c_tbse_a_ttc_t1_t2_eur_trim,diff_quantile_ref,c_ibt_a_ht_c_ht_pp,c_ibt_a_ht_surco,c_ibt_a_ht_c_ht_surco,c_ibt_a_ht_pp_i1,c_ibt_a_ht_pp_i2,c_ibt_a_ht_pp_t1,c_ibt_a_ht_pp_t2,c_ibt_a_ht_pp_t1_t2_eur_trim,c_ibt_a_ht_mp_i1,c_ibt_a_ht_mp_i2,c_ibt_a_ht_mp_t1,c_ibt_a_ht_mp_t2,c_ibt_a_ht_mp_t1_t2_eur_trim,c_ibt_a_redev_conso_red_ht,c_ibt_a_redev_surconso,c_ibt_a_redev_conso_surpercept,c_ibt_a_redev_pp_i1,c_ibt_a_redev_pp_i2,c_ibt_a_redev_pp_t1,c_ibt_a_redev_pp_t2,c_ibt_a_redev_pp_t1_t2_eur_trim,c_ibt_a_redev_mp_i1,c_ibt_a_redev_mp_i2,c_ibt_a_redev_mp_t1,c_ibt_a_redev_mp_t2,c_ibt_a_redev_mp_t1_t2_eur_trim,c_ibt_a_ttc_c_finale_ttc,c_ibt_a_ttc_surco,c_ibt_a_ttc_c_surpercept,c_ibt_a_ttc_d_ibt_a,c_ibt_a_ttc_cout_env_non_recup,c_ibt_a_ttc_recup_1,c_ibt_a_ttc_non_recup_1,c_ibt_a_ttc_pp_i1,c_ibt_a_ttc_pp_i2,c_ibt_a_ttc_pp_t1,c_ibt_a_ttc_pp_t2,c_ibt_a_ttc_pp_t1_t2_eur_trim,c_ibt_a_ttc_mp_i1,c_ibt_a_ttc_mp_i2,c_ibt_a_ttc_mp_t1,c_ibt_a_ttc_mp_t2,c_ibt_a_ttc_mp_t1_t2_eur_trim,sous_opt,sur_opt,opt_egal,surconso_menages,sous_conso_menages,ecart_ibt_moins,ecart_ibt_plus,sous_conso_spl_agreg_ibt_neg,sous_conso_spl_brut_ibt_neg,sous_conso_cout_ibt_neg,surconso_approx_spl_agreg_ibt_pos,surconso_approx_spl_brut_ibt_pos,surconso_approx_cout_ibt_pos
1,219,0,1,24.65887027606899,44.16946323680914,47.5040485389281,115.11249846836692,47.5040485389281,-115.11249846836692,-67.60844992943882,42.488485040977764,45.89306487677242,105.1947271129618,45.89306487677242,-105.1947271129618,-59.30166223618938,42.2156291660348,45.611842857741486,103.5848774507983,45.611842857741486,-103.5848774507983,-57.973034593056816,0,31.179260672819645,3.2921425378392613,34.471403210658906,26.58952715477836,38.47030334082887,26.58952715477836,-38.47030334082887,-11.880776186050511,34.35295941558576,57.8939443140805,34.35295941558576,-57.8939443140805,-23.54098489849474,30.771748266154056,3.2921425378392613,34.06389080399332,25.437308619141675,36.0659801415019,25.437308619141675,-36.0659801415019,-10.628671522360229,33.52114937969733,55.48962111475354,33.52114937969733,-55.48962111475354,-21.968471735056212,30.57413584743429,3.2921425378392613,33.86627838527355,0,165.26743852013493,0,0,24.860638745315754,34.9000668710553,24.860638745315754,-34.9000668710553,-10.039428125739548,33.10610409564879,54.323707844306945,33.10610409564879,-54.323707844306945,-21.217603748658156,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0
1,220,0,1,18.745944478032765,33.57811190017459,36.11310033358432,87.50978779063679,36.11310033358432,-87.50978779063679,-51.39668745705247,32.300213781767276,34.888412829749385,79.97018889203362,34.888412829749385,-79.97018889203362,-45.081776062284234,32.09278574370546,34.67462475690851,78.7463634674689,34.67462475690851,-78.7463634674689,-44.07173871056039,0,26.906122425077047,1.4861816526942562,28.392304077771303,27.460030604361915,48.14504988756127,27.460030604361915,-48.14504988756127,-20.685019283199356,29.967293689254284,56.913521638457375,29.967293689254284,-56.913521638457375,-26.94622794920309,26.384008295223282,1.4861816526942562,27.870189947917538,26.46896819234167,45.06457652142406,26.46896819234167,-45.06457652142406,-18.59560832908239,29.135430466066634,53.833048272320156,29.135430466066634,-53.833048272320156,-24.697617806253522,26.214573408077914,1.4861816526942562,27.70075506077217,0,135.1796846965682,0,0,26.133575871515124,44.064910687266384,26.133575871515124,-44.064910687266384,-17.93133481575126,28.85453808668521,52.83338243816249,28.85453808668521,-52.83338243816249,-23.978844351477278,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0
1,221,0,0,19.269085705442713,34.51517296392364,37.12090507002898,89.95191482503748,37.12090507002898,-89.95191482503748,-52.831009755008495,33.20161266850775,35.862040332568895,82.20190908208374,35.862040332568895,-82.20190908208374,-46.33986874951485,32.988395956604606,35.64228609702213,80.94393048185519,35.64228609702213,-80.94393048185519,-45.30164438483306,0,27.656988935259644,1.5346776374421047,29.19166657270175,28.22635497558338,49.4886290559199,28.22635497558338,-49.4886290559199,-21.26227408033652,30.81443994056886,58.54322711682833,30.81443994056886,-58.54322711682833,-27.728787176259466,27.120304217775047,1.5346776374421047,28.65498185521715,27.207635082379838,46.32218922276078,27.207635082379838,-46.32218922276078,-19.11455414038094,29.960031485470076,55.376787283669216,29.960031485470076,-55.376787283669216,-25.41675579819914,26.946140927911365,1.5346776374421047,28.48081856535347,0,138.98639459892493,0,0,26.86288300106821,45.294625812565066,26.86288300106821,-45.294625812565066,-18.431742811496857,29.6715291225983,54.3492238734735,29.6715291225983,-54.3492238734735,-24.677694750875197,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0
1,222,0,0,20.20038030909812,36.18332654510034,38.91499634674991,94.29938279241311,38.91499634674991,-94.29938279241311,-55.3843864456632,34.80628053825024,37.59528939006624,86.17481135199755,37.59528939006624,-86.17481135199755,-48.579521961931306,34.58275884476988,37.3649142077437,84.85603336046337,37.3649142077437,-84.85603336046337,-47.49111915271967,0,28.993679473798757,1.525301965285692,30.51898143908445,29.590563556699276,51.880465071733774,29.590563556699276,-51.880465071733774,-22.289901515034497,32.1740821668447,60.87974666691933,32.1740821668447,-60.87974666691933,-28.705664500074633,28.43105623546797,1.525301965285692,29.956358200753662,28.522607890004473,48.560987965582115,28.522607890004473,-48.560987965582115,-20.038380075577642,31.27037026372583,57.560269560767715,31.27037026372583,-57.560269560767715,-26.289899297041885,28.248475455823797,1.525301965285692,29.77377742110949,0,145.2960338150143,0,0,28.161193588293173,47.48376136568151,28.161193588293173,-47.48376136568151,-19.322567777388336,30.965186390162906,56.48304296086708,30.965186390162906,-56.48304296086708,-25.517856570704176,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0
1,223,0,1,14.078776970264839,25.218187810122213,27.122041564623583,65.72252395515852,27.122041564623583,-65.72252395515852,-38.600482390534935,24.258447284865646,26.20226383643457,60.060054856144774,26.20226383643457,-60.060054856144774,-33.857791019710206,24.102662491590806,26.04170246274883,59.14092457582321,26.04170246274883,-59.14092457582321,-33.09922211307438,0,20.20731989264131,1.593505417204593,21.8008253098459,20.623321856548525,36.15840324202117,20.623321856548525,-36.15840324202117,-15.535081385472647,23.218572466197884,45.56008520352828,23.218572466197884,-45.56008520352828,-22.341512737330397,19.815196231128876,1.593505417204593,21.40870164833347,19.879003709292938,33.844873639097834,19.879003709292938,-33.844873639097834,-13.965869929804896,22.637264811765483,43.24655560060493,22.637264811765483,-43.24655560060493,-20.609290788839445,19.6879454548398,1.593505417204593,21.281450872044392,0,103.85348025557663,0,0,19.627113830498622,33.094094058992276,19.627113830498622,-33.094094058992276,-13.466980228493654,22.441149164394638,42.49577602049937,22.441149164394638,-42.49577602049937,-20.054626856104733,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0
1,227,0,0,53.9177085809727,96.57848150859868,103.86969949811596,251.6985602729933,103.86969949811596,-251.6985602729933,-147.82886077487734,92.90294846596112,100.34721259371325,230.01291532143168,100.34721259371325,-230.01291532143168,-129.66570272771844,92.3063370484438,99.73230823277106,226.49290795807946,99.73230823277106,-226.49290795807946,-126.7605997253084,0,60.0,7.048201457976461,67.04820145797646,30.25976563695623,35.885519372261044,30.25976563695623,-35.885519372261044,-5.625753735304812,54.93556833710057,77.46990797432217,54.93556833710057,-77.46990797432217,-22.5343396372216,60.0,7.048201457976461,67.04820145797646,30.25976563695623,35.885519372261044,30.25976563695623,-35.885519372261044,-5.625753735304812,54.93556833710057,77.46990797432217,54.93556833710057,-77.46990797432217,-22.5343396372216,60.0,7.048201457976461,67.04820145797646,0,327.1952231149251,0,0,30.25976563695623,35.885519372261044,30.25976563695623,-35.885519372261044,-5.625753735304812,54.93556833710057,77.46990797432217,54.93556833710057,-77.46990797432217,-22.5343396372216,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0
1,228,0,1,44.804795237530165,80.25524827053573,86.31413945212064,209.15767289473285,86.31413945212064,-209.15767289473285,-122.84353344261221,77.2009362513809,83.38700644457401,191.13723198171928,83.38700644457401,-191.13723198171928,-107.75022553714527,76.70516124347061,82.87603027908465,188.21215943504868,82.87603027908465,-188.21215943504868,-105.33612915596403,0,56.652246208497516,2.9422045123631833,59.5944507208607,48.31276965631181,69.89996072870736,48.31276965631181,-69.89996072870736,-21.587191072395548,55.8213308043641,87.25896735165014,55.8213308043641,-87.25896735165014,-31.43763654728604,55.911802314150734,2.9422045123631833,58.85400682651392,46.21920596178238,65.53134175206135,46.21920596178238,-65.53134175206135,-19.312135790278973,54.04511431842114,82.89034837500412,54.04511431842114,-82.89034837500412,-28.84523405658298,55.552743530921525,2.9422045123631833,58.49494804328471,0,285.4553464512294,0,0,45.17140550186035,63.41289493100903,45.17140550186035,-63.41289493100903,-18.24148942914868,53.15753927359652,80.7719015539518,53.15753927359652,-80.7719015539518,-27.614362280355287,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0
1,229,0,1,43.60355128046917,78.1035559908072,84.00000459498968,203.55002779099436,84.00000459498968,-203.55002779099436,-119.55002319600469,75.13113194450298,81.15134981322643,186.01272591779946,81.15134981322643,-186.01272591779946,-104.86137610457303,74.64864896770582,80.65407323117994,183.16607635469623,80.65407323117994,-183.16607635469623,-102.5120031235163,0,55.13336484655602,2.977013593010817,58.11037843956684,47.017474760065646,68.02590003991244,47.017474760065646,-68.02590003991244,-21.008425279846797,54.59116153565009,85.59028023867626,54.59116153565009,-85.59028023867626,-30.99911870302617,54.412772705775154,2.977013593010817,57.38978629878597,44.98004078833583,63.77440640930531,44.98004078833583,-63.77440640930531,-18.79436562096948,52.87352064508477,81.33878660806911,52.87352064508477,-81.33878660806911,-28.465265962984347,54.06334050807764,2.977013593010817,57.040354101088454,0,278.35692801331163,0,0,43.96033249944178,61.71275644288995,43.96033249944178,-61.71275644288995,-17.752423943448164,52.01526665574525,79.27713664165375,52.01526665574525,-79.27713664165375,-27.261869985908504,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0
1,233,0,1,20.28095047160856,36.327645436888425,39.07021063142053,94.67550029515124,39.07021063142053,-94.67550029515124,-55.60528966373071,34.945107017575864,37.74523996176022,86.5185236212071,37.74523996176022,-86.5185236212071,-48.773283659446875,34.72069379735725,37.513945917238345,85.1944856219173,37.513945917238345,-85.1944856219173,-47.68053970467895,0,29.109322121671447,1.4938699712503443,30.60319209292179,29.70858690467879,52.08739273537105,29.70858690467879,-52.08739273537105,-22.378805830692258,32.24381974783472,60.90122556574807,32.24381974783472,-60.90122556574807,-28.65740581791335,28.544454834216303,1.4938699712503443,30.038324805466647,28.636371646812794,48.75467573938569,28.636371646812794,-48.75467573938569,-20.118304092572895,31.332876565366533,57.56850856976271,31.332876565366533,-57.56850856976271,-26.23563200439618,28.361145822585303,1.4938699712503443,29.855015793835648,0,145.69247707391796,0,0,28.273515827240086,47.67315257076281,28.273515827240086,-47.67315257076281,-19.399636743522723,31.025235500289007,56.486985401139826,31.025235500289007,-56.486985401139826,-25.46174990085082,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0
1,234,0,1,23.874176955100197,42.76390481484296,45.992377112372544,111.4493943724823,45.992377112372544,-111.4493943724823,-65.45701726010975,41.13641862201884,44.432658090718675,101.84722583482,44.432658090718675,-101.84722583482,-57.41456774410132,40.87224555290833,44.16038510453363,100.28860472706802,44.16038510453363,-100.28860472706802,-56.12821962253439,0,30.18707581889914,3.130909085275327,33.317984904174466,25.74339656840186,37.24610329641376,25.74339656840186,-37.24610329641376,-11.502706728011898,33.146396333722,55.71846689953821,33.146396333722,-55.71846689953821,-22.572070565816205,30.0,3.130909085275327,33.13090908527533,25.220349217003367,36.14235596490883,25.220349217003367,-36.14235596490883,-10.922006747905463,32.766312344270226,54.61471956803328,32.766312344270226,-54.61471956803328,-21.848407223763054,30.0,3.130909085275327,33.13090908527533,0,161.6788363361436,0,0,25.220349217003367,36.14235596490883,25.220349217003367,-36.14235596490883,-10.922006747905463,32.766312344270226,54.61471956803328,32.766312344270226,-54.61471956803328,-21.848407223763054,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0
1,235,0,1,20.737268972003736,37.1450122911616,39.94928481240683,96.80568558303138,39.94928481240683,-96.80568558303138,-56.856400770624546,35.73136695409769,38.59450249117262,88.46517809435431,38.59450249117262,-88.46517809435431,-49.870675603181695,35.501904468349714,38.35800436355345,87.11134942844126,38.35800436355345,-87.11134942844126,-48.75334506488781,0,29.764277728248,1.449193916365676,31.213471644613676,30.377025883620156,53.259351661841166,30.377025883620156,-53.259351661841166,-22.88232577822101,32.846296922882885,61.80959576839865,32.846296922882885,-61.80959576839865,-28.963298845515766,29.18670100718446,1.449193916365676,30.635894923550136,29.280685934988036,49.85164900756629,29.280685934988036,-49.85164900756629,-20.57096307257825,31.907228801855997,58.40189311412377,31.907228801855997,-58.40189311412377,-26.494664312267776,28.99926756886974,1.449193916365676,30.448461485235416,0,148.58849204794882,0,0,28.90966591109568,48.745791721509434,28.90966591109568,-48.745791721509434,-19.836125810413755,31.590057392876165,57.29603582806692,31.590057392876165,-57.29603582806692,-25.705978435190755,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0
