id_projet,menage,tailledelafamille,nbreenfants,nbreadultes,revenunetmois,ucoxford,ucocde,niveaudevieoxford,niveaudevieocde,poor_oxford,poor_ocde,assaini,sep_t0_ibt_ep,sep_tmin_ibt_ep,sep_t_ibt_ep,sep_t_ibt_pp_ep,sep_t0_tbse_ep,sep_tmin_tbse_ep,sep_t_tbse_ep,a_t0_ibt,a_tmin_ibt,a_t_ibt,a_t_ibt_pp,a_t0_tbse,a_tmin_tbse,a_t_tbse,sepa_t0_ibt,sepa_tmin_ibt,sepa_t_ibt,sepa_t_ibt_pp,sepa_t0_tbse,sepa_tmin_tbse,sepa_t_tbse,car_ibt,car_tbse,car_ibt_1,car_tbse_1,car_ibt_2,car_tbse_2,car_ibt_3,car_tbse_3,seuil_depenses_trim_par_pct_3_r,exces_dep_0_inclus_ibt,exces_dep_0_inclus_tbse
1,46,5,1,4,959.6002668428915,3.5999999999999996,2.8,266.555629678581,342.71438101531845,1,1,0,40.212452053345075,37.999416956186984,75.76123034233362,65.98107413481536,66.67736127609784,65.52509185338151,91.66188155956279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.212452053345075,37.999416956186984,75.76123034233362,65.98107413481536,66.67736127609784,65.52509185338151,91.66188155956279,2.6316940834676896,3.1840300149537835,0,1,0,5,0,1,86.36402401586024,0.0,5.297857543702548
1,47,5,1,4,1292.5617471197595,3.5999999999999996,2.8,359.0449297554888,461.6291953999141,1,1,0,45.26293203350948,37.999416956186984,95.92310584803195,86.55617065979322,69.3070139457087,65.52509185338151,101.71995098415192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.26293203350948,37.999416956186984,95.92310584803195,86.55617065979322,69.3070139457087,65.52509185338151,101.71995098415192,2.4737207864351363,2.623213196863166,0,0,0,0,0,0,116.33055724077835,0.0,0.0
1,50,4,2,2,529.7115447783341,2.7,2.1,196.18946102901262,252.24359275158764,1,1,0,43.369998602918066,38.096798615793254,71.79251436431767,64.368945,68.32141307832573,65.57579593342155,88.8089344582072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.369998602918066,38.096798615793254,71.79251436431767,64.368945,68.32141307832573,65.57579593342155,88.8089344582072,4.517711263297735,5.588509150791409,1,1,4,4,2,2,47.67403903005007,24.1184753342676,41.13489542815714
1,51,4,2,2,1600.3558705205055,2.7,2.1,592.7243964890761,762.0742240573835,1,1,0,45.76219806880607,38.096798615793254,103.29419655469763,94.01502927491663,69.56696869609284,65.57579593342155,105.3920252595941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.76219806880607,38.096798615793254,103.29419655469763,94.01502927491663,69.56696869609284,65.57579593342155,105.3920252595941,2.1514838971639034,2.1951789432375026,0,0,0,0,0,0,144.0320283468455,0.0,0.0
1,52,4,2,2,355.28934165992405,2.7,2.1,131.5886450592311,169.18540079044,1,1,0,43.23598249001967,38.096798615793254,65.74233509643682,62.47052098219774,68.25163439779669,65.57579593342155,84.663821505931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.23598249001967,38.096798615793254,65.74233509643682,62.47052098219774,68.25163439779669,65.57579593342155,84.663821505931,6.167962032418083,7.94318053659014,1,1,4,4,2,2,31.976040749393164,33.766294347043655,52.68778075653783
1,53,4,2,2,3737.7794077204635,2.7,2.1,1384.3627436001716,1779.8949560573635,0,0,0,33.58223440590233,32.87342510918752,85.90147956743286,76.2208366778882,62.831792621567104,62.10735827021529,96.85213471409301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58223440590233,32.87342510918752,85.90147956743286,76.2208366778882,62.831792621567104,62.10735827021529,96.85213471409301,0.7660651793236871,0.8637225845381428,0,0,0,0,0,0,336.4001466948417,0.0,0.0
1,54,4,2,2,1436.5729864538735,2.7,2.1,532.0640690569901,684.0823745018445,1,1,0,33.712994851531505,32.87342510918752,69.10370769945894,64.368945,62.965435561989715,62.10735827021529,86.74711198245798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.712994851531505,32.87342510918752,69.10370769945894,64.368945,62.965435561989715,62.10735827021529,86.74711198245798,1.6034388402369273,2.0128252630957504,0,0,0,0,0,0,129.2915687808486,0.0,0.0
1,55,4,2,2,5414.6176221831965,2.7,2.1,2005.4139341419245,2578.3893438967602,0,0,0,33.533578521630545,32.87342510918752,95.09327404493254,85.57162461375927,62.78206416269214,62.10735827021529,101.43149450208017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.533578521630545,32.87342510918752,95.09327404493254,85.57162461375927,62.78206416269214,62.10735827021529,101.43149450208017,0.585410830953504,0.6244300249170232,0,0,0,0,0,0,487.3155859964877,0.0,0.0
1,56,5,1,4,829.3500056791179,3.5999999999999996,2.8,230.37500157753277,296.19643059968496,1,1,0,60.167914505793945,51.14948997334674,120.02840442010276,111.14435758160829,77.06764800478483,72.37199051468981,113.48339402914469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.167914505793945,51.14948997334674,120.02840442010276,111.14435758160829,77.06764800478483,72.37199051468981,113.48339402914469,4.824195799850785,4.561137969576475,1,1,5,5,1,1,74.64150051112061,45.38690390898215,38.84189351802408
1,57,5,1,4,467.85521705975236,3.5999999999999996,2.8,129.9597825165979,167.09114894991157,1,1,0,59.54364116378466,51.14948997334674,100.95243618374838,92.01364179978398,76.74260522334049,72.37199051468981,103.90355765403952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.54364116378466,51.14948997334674,100.95243618374838,92.01364179978398,76.74260522334049,72.37199051468981,103.90355765403952,7.19256958867079,7.402828472379696,1,1,5,5,1,1,42.10696953537771,58.84546664837067,61.79658811866181
1,58,5,1,4,292.8204949972902,3.5999999999999996,2.8,81.33902638813618,104.57874821331794,1,1,0,63.23262543033015,51.14948997334674,95.11526896444306,86.35938555008195,78.66336272812681,72.37199051468981,100.76545601922635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.23262543033015,51.14948997334674,95.11526896444306,86.35938555008195,78.66336272812681,72.37199051468981,100.76545601922635,10.82748311558853,11.470674325597649,1,1,5,5,1,1,26.35384454975612,68.76142441468694,74.41161146947023
1,61,5,3,2,622.6057555087385,3.2,2.4,194.56429859648077,259.41906479530775,1,1,0,50.652223431963705,41.91038822342739,89.70834382575092,80.40732919882632,72.11307684842606,67.56143217629382,98.47976690792237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.652223431963705,41.91038822342739,89.70834382575092,80.40732919882632,72.11307684842606,67.56143217629382,98.47976690792237,4.802843695335966,5.2724518973462535,1,1,5,5,3,3,56.034517995786466,33.67382582996445,42.4452489121359
1,62,1,0,1,865.0315713657126,1.0,1.0,865.0315713657126,865.0315713657126,0,0,0,33.12242016009977,30.090136931229924,58.91116468841375,55.856221899087544,62.36184218998534,59.262715042242604,80.69532033551623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.12242016009977,30.090136931229924,58.91116468841375,55.856221899087544,62.36184218998534,59.262715042242604,80.69532033551623,2.270096901218867,3.1095327618356703,0,1,0,1,0,0,77.85284142291412,0.0,2.842478912602104
1,74,5,1,4,8623.950440620793,3.5999999999999996,2.8,2395.5417890613317,3079.9823002217117,0,0,0,53.72378764371306,41.91038822342739,207.30863508925643,168.5058392865187,73.71235989895405,67.56143217629382,152.46344765060766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.72378764371306,41.91038822342739,207.30863508925643,168.5058392865187,73.71235989895405,67.56143217629382,152.46344765060766,0.8012903000647478,0.5893024266175036,0,0,0,0,0,0,776.1555396558713,0.0,0.0
1,75,5,1,4,6077.767437888555,3.5999999999999996,2.8,1688.268732746821,2170.6312278173414,0,0,0,54.74007577093895,41.91038822342739,188.1541705267429,152.828385,74.24151451343613,67.56143217629382,145.66613290491208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.74007577093895,41.91038822342739,188.1541705267429,152.828385,74.24151451343613,67.56143217629382,145.66613290491208,1.031925908373292,0.7989015396061133,0,0,0,0,0,0,546.9990694099699,0.0,0.0
