id_projet,menage,tailledelafamille,nbreenfants,nbreadultes,revenunetmois,ucoxford,ucocde,niveaudevieoxford,niveaudevieocde,poor_oxford,poor_ocde,assaini,sep_t0_ibt_ep,sep_tmin_ibt_ep,sep_t_ibt_ep,sep_t_ibt_pp_ep,sep_t0_tbse_ep,sep_tmin_tbse_ep,sep_t_tbse_ep,a_t0_ibt,a_tmin_ibt,a_t_ibt,a_t_ibt_pp,a_t0_tbse,a_tmin_tbse,a_t_tbse,sepa_t0_ibt,sepa_tmin_ibt,sepa_t_ibt,sepa_t_ibt_pp,sepa_t0_tbse,sepa_tmin_tbse,sepa_t_tbse,par_ibt,par_tbse,par_ibt_1,par_tbse_1,par_ibt_2,par_tbse_2,par_ibt_3,par_tbse_3,seuil_depenses_trim_par_pct_3_r,exces_dep_0_inclus_ibt,exces_dep_0_inclus_tbse,lz_ina_tbse_menage,lz_ina_tbse_exces_dep_tbse,lz_ina_tbse_rg_normalise,lz_ina_tbse_alpha,lz_ina_tbse_l_tbse,cc_ina_nv_tbse_menage,cc_ina_nv_tbse_nivvie_ocde,cc_ina_nv_tbse_rg_nivvie,cc_ina_nv_tbse_rg_ina_tbse,cc_ina_nv_tbse_excdep_tbse,cc_ina_nv_tbse_alpha,cc_ina_nv_tbse_c_tbse,lz_ina_ibt_menage,lz_ina_ibt_exces_dep_ibt,lz_ina_ibt_rg_normalise_ibt,lz_ina_ibt_alpha,lz_ina_ibt_l_ibt,cc_ina_nivvie_ibt_menage,cc_ina_nivvie_ibt_niveau_de_vie_ocde,cc_ina_nivvie_ibt_rang_nor_niveau_de_vie,cc_ina_nivvie_ibt_rg_inab_ibt,cc_ina_nivvie_ibt_exces_dep_ibt,cc_ina_nivvie_ibt_alpha,cc_ina_nivvie_ibt_c_ibt,cc_gen_rang,cc_gen_cg_tbse,cc_gen_cg_ibt
1,238,1,0,1,4.0,1.0,1.0,4.0,4.0,1,1,0,31.42954771573462,30.090136931229924,52.71907662565388,49.601364885081814,60.63165191618528,59.262715042242604,76.72470275916206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42954771573462,30.090136931229924,52.71907662565388,49.601364885081814,60.63165191618528,59.262715042242604,76.72470275916206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,239,4,1,3,4.0,2.9,2.3,1.38,1.74,1,1,1,40.663440414206335,40.663440414206335,55.183916901656765,52.60512923179064,66.91217910564275,66.91217910564275,82.29945396925484,46.68931768474804,46.68931768474804,63.938444937495085,60.87505809107996,74.00105786975946,74.00105786975946,81.15229467526373,87.35275809895438,87.35275809895438,119.12236183915185,113.48018732287059,140.9132369754022,140.9132369754022,163.45174864451857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,240,4,1,3,4.0,2.9,2.3,1.38,1.74,1,1,1,40.663440414206335,40.663440414206335,69.63600767122838,64.368945,66.91217910564275,66.91217910564275,92.51811160214669,46.68931768474804,46.68931768474804,79.27050247682675,74.8495,74.00105786975946,74.00105786975946,85.90141634982314,87.35275809895438,87.35275809895438,148.90651014805513,139.218445,140.9132369754022,140.9132369754022,178.41952795196983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,241,3,0,3,3.0,2.4,2.0,1.25,1.5,1,1,0,54.11085545154385,40.97619622426181,112.96092311858601,103.90875930066557,73.91389597041267,67.0750228658554,110.07775816831902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.11085545154385,40.97619622426181,112.96092311858601,103.90875930066557,73.91389597041267,67.0750228658554,110.07775816831902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,242,3,0,3,3.0,2.4,2.0,1.25,1.5,1,1,0,52.53505674068328,40.97619622426181,71.76545590640859,64.368945,73.09341884684055,67.0750228658554,88.52968477943182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.53505674068328,40.97619622426181,71.76545590640859,64.368945,73.09341884684055,67.0750228658554,88.52968477943182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,243,3,0,3,3.0,2.4,2.0,1.25,1.5,1,1,0,53.01046173405778,40.97619622426181,109.57037518962753,100.47498642271256,73.3409497775409,67.0750228658554,108.4059618319018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.01046173405778,40.97619622426181,109.57037518962753,100.47498642271256,73.3409497775409,67.0750228658554,108.4059618319018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,244,2,0,2,2.0,1.7,1.5,1.18,1.33,1,1,0,36.36703225684693,31.403437387820432,80.13115980239681,70.3730457875987,64.6751518874158,60.60496600990024,93.92810411448005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36703225684693,31.403437387820432,80.13115980239681,70.3730457875987,64.6751518874158,60.60496600990024,93.92810411448005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,245,2,0,2,2.0,1.7,1.5,1.18,1.33,1,1,0,33.71539389642754,31.403437387820432,88.2200307805054,78.58480503903681,62.96788749164297,60.60496600990024,98.00754783492535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.71539389642754,31.403437387820432,88.2200307805054,78.58480503903681,62.96788749164297,60.60496600990024,98.00754783492535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,246,2,0,2,2.0,1.7,1.5,1.18,1.33,1,1,0,37.19629957995214,31.403437387820432,75.87200793117987,66.034435727633,65.10692966667425,60.60496600990024,91.77040440632697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.19629957995214,31.403437387820432,75.87200793117987,66.034435727633,65.10692966667425,60.60496600990024,91.77040440632697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,247,2,0,2,2.0,1.7,1.5,1.18,1.33,1,1,0,32.20541843898484,28.97028188743259,88.8133367170879,79.16938709169216,61.42462600207229,58.11817381511507,98.32036477821241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.20541843898484,28.97028188743259,88.8133367170879,79.16938709169216,61.42462600207229,58.11817381511507,98.32036477821241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
